"install","plot","tag","spec","pltarea","elev","aspect","slope","x","y","si","x97","y97","pplot","time","dbh","priordbh","dbhgrowth","ba","priorba","bagrowth","ht","priorht","htgrowth","cpos","stat","id","numnebs","bacl","bagrcl","rgrplot","rgr","rgrwhole"
2,11,456,"FD",0.05,430,180,15,-4.10258369,-0.437718212,17,10.1,13.17,2.11,82,5.9,5.5,0.0666666666666664,0.0027339774,0.002375835,0.0001193808,NA,NA,NA,"o","ALIVE",241,20,1,"13",0.61232375099059,0.193432591661478,0.193432591661478
2,11,457,"FD",0.05,430,180,15,-5.106030109,3.1402134926,17,8.88,16.68,2.11,82,5.7,5.1,0.0333333333333332,0.0025517646,0.0020428254,0.0001696464,NA,NA,NA,"o","ALIVE",242,NA,1,"14",0.983457951700538,0.29914755826789,0.29914755826789
2,11,1,"FD",0.05,430,180,15,0.6815951893,-1.662066044,17,14.95,12.24,2.11,85,7.3,6.7,0,0.0041853966,0.0035256606,0.000219912,NA,NA,NA,"o","ALIVE",140,26,1,"15",1.1405343799513,0.285627087749318,0.285627087749318
2,11,5,"FD",0.05,430,180,15,3.5706302894,-4.22321348,17,17.99,9.86,2.11,85,6.9,6.7,0.05,0.0037392894,0.0035256606,7.12096000000002e-05,NA,NA,NA,"o","ALIVE",143,21,1,"10",0.369315894460421,0.0924887712712081,0.0924887712712081
2,11,7,"FD",0.05,430,180,15,2.7314337658,-5.003437291,17,17.2,9.03,2.11,85,7.4,7.1,0.05,0.0043008504,0.0039592014,0.000113883,NA,10,NA,"i","ALIVE",145,NA,1,"12",0.530713825225876,0.138608525020023,0.138608525020023
2,11,32,"FD",0.05,430,180,15,-9.155892185,-8.364008218,17,5.54,4.95,2.11,85,7.5,7.2,0.0999999999999999,0.004417875,0.0040715136,0.0001154538,NA,NA,NA,"i","ALIVE",163,NA,1,"12",0.524329513557037,0.13833525940534,0.13833525940534
2,11,35,"FD",0.05,430,180,15,-9.904707377,-4.881799751,17,4.58,8.38,2.11,85,7.1,6.9,0.0666666666666667,0.0039592014,0.0037392894,7.33039999999997e-05,NA,NA,NA,"i","ALIVE",165,NA,1,"10",0.360098615839485,0.0921221169864549,0.0921221169864549
2,11,49,"FD",0.05,430,180,15,-9.420842276,6.9607495764,17,4.34,20.23,2.11,85,6.4,6.2,0.05,0.0032169984,0.0030190776,6.59736e-05,7.5,7.1,0.133333333333333,"o","ALIVE",175,NA,1,"9",0.394791112179984,0.0934682812289537,0.0934682812289537
2,11,51,"FD",0.05,430,180,15,-10.69714255,8.8622115453,17,2.95,22.05,2.11,85,5.9,5.9,0.0333333333333332,0.0027339774,0.0027339774,0,NA,8.3,NA,"i","ALIVE",177,NA,1,NA,0,0,0
2,11,60,"FD",0.05,430,180,15,-1.767559024,2.6855588822,17,12.24,16.43,2.11,85,7.1,6.8,0.0833333333333333,0.0039592014,0.0036316896,0.0001091706,8.3,7.8,0.166666666666667,"o","ALIVE",186,20,1,"12",0.550929047767192,0.13945895906052,0.13945895906052
2,11,62,"FD",0.05,430,180,15,-2.101949673,4.5895239275,17,11.79,18.31,2.11,85,6.1,6.1,0.0500000000000001,0.0029224734,0.0029224734,0,NA,NA,NA,"o","ALIVE",188,NA,1,NA,0,0,0
2,11,63,"FD",0.05,430,180,15,-2.101949673,4.5895239275,17,11.79,18.31,2.11,85,6,6,0.0166666666666666,0.00282744,0.00282744,0,NA,NA,NA,"o","ALIVE",189,NA,1,NA,0,0,0
2,11,74,"FD",0.05,430,180,15,-8.443799727,8.6843179268,17,5.21,22.01,2.11,85,7.2,7,0.0999999999999999,0.0040715136,0.00384846,7.43512000000002e-05,8.2,7.9,0.0999999999999996,"o","ALIVE",200,NA,1,"10",0.355675427045778,0.0919436961860738,0.0919436961860738
2,11,85,"FD",0.05,430,180,15,10.9890639,7.6460427206,17,24.67,22.16,2.11,85,6,6,0.0333333333333334,0.00282744,0.00282744,0,NA,NA,NA,"o","ALIVE",209,NA,1,NA,0,0,0
2,11,89,"FD",0.05,430,180,15,8.2561276246,5.8795888402,17,22.05,20.23,2.11,85,5.9,5.9,0.0333333333333332,0.0027339774,0.0027339774,0,NA,NA,NA,"o","ALIVE",212,NA,1,NA,0,0,0
2,11,103,"FD",0.05,430,180,15,8.9289957577,-8.017408982,17,23.57,6.4,2.11,85,6.9,6.5,0.0166666666666666,0.0037392894,0.003318315,0.0001403248,NA,NA,NA,"i","ALIVE",220,NA,1,"13",0.769615450894838,0.188552785606675,0.188552785606675
2,11,110,"FD",0.05,430,180,15,5.2316256368,1.9669314662,17,19.27,16.14,2.11,85,7.3,7,0.1,0.0041853966,0.00384846,0.0001123122,NA,NA,NA,"o","ALIVE",226,NA,1,"12",0.537270275361402,0.138886780506428,0.138886780506428
2,11,111,"FD",0.05,430,180,15,5.5993792413,4.0483630136,17,19.51,18.24,2.11,85,7.4,7.2,0.0666666666666666,0.0043008504,0.0040715136,7.64455999999998e-05,NA,NA,NA,"i","ALIVE",227,NA,1,"10",0.347175097411915,0.0915961354792724,0.0915961354792724
2,11,116,"FD",0.05,430,180,15,2.7502674519,-3.221262975,17,17.11,10.81,2.11,85,5.8,5.8,0.05,0.0026420856,0.0026420856,0,NA,NA,NA,"o","ALIVE",232,NA,1,NA,0,0,0
2,11,117,"FD",0.05,430,180,15,-5.335936753,2.0021260905,17,8.72,15.53,2.11,85,5.1,5,0.0500000000000001,0.0020428254,0.0019635,2.64418e-05,7.1,NA,NA,"o","ALIVE",233,NA,1,"1",0.235304425332401,0.0476725905256563,0.0476725905256563
2,11,119,"FD",0.05,430,180,15,-3.532548573,4.7872277172,17,10.35,18.42,2.11,85,5.1,5,0.0666666666666667,0.0020428254,0.0019635,2.64418e-05,NA,NA,NA,"o","ALIVE",234,26,1,"1",0.235304425332401,0.0476725905256563,0.0476725905256563
2,11,121,"FD",0.05,430,180,15,2.2211682411,-5.208910737,17,16.70323,8.793759,2.11,85,5.2,5.2,0.05,0.0021237216,0.0021237216,0,NA,NA,NA,"o","ALIVE",235,NA,1,NA,0,0,0
2,11,122,"FD",0.05,430,180,15,6.3754431262,-1.51205549,17,20.62407,12.73733,2.11,85,5.2,5.1,0.0333333333333334,0.0021237216,0.0020428254,2.69654000000002e-05,NA,NA,NA,"o","ALIVE",236,NA,1,"1",0.231355896490635,0.0475496890456681,0.0475496890456681
2,11,124,"FD",0.05,430,180,15,-7.873427848,5.2330607761,17,5.99,18.6,2.11,85,5.6,5.4,0.0166666666666668,0.0024630144,0.0022902264,5.75959999999997e-05,NA,NA,NA,"o","ALIVE",237,NA,1,"8",0.44470511751349,0.0952614246938202,0.0952614246938202
2,11,448,"FD",0.05,430,180,15,-2.768867825,-1.89185094,17,11.52,11.8,2.11,85,6,6,0.0333333333333334,0.00282744,0.00282744,0,NA,NA,NA,"o","ALIVE",238,NA,1,NA,0,0,0
2,11,449,"FD",0.05,430,180,15,-2.230913618,4.9380469556,17,11.64,18.65,2.11,85,6.5,6.5,0.0666666666666667,0.003318315,0.003318315,0,NA,NA,NA,"o","ALIVE",239,NA,1,NA,0,0,0
2,11,451,"FD",0.05,430,180,15,7.2507866185,-5.97114065,17,21.77,8.34,2.11,85,5.6,5.6,0.0333333333333334,0.0024630144,0.0024630144,0,NA,NA,NA,"o","ALIVE",240,NA,1,NA,0,0,0
2,11,456,"FD",0.05,430,180,15,-4.10258369,-0.437718212,17,10.1,13.17,2.11,85,6.1,5.9,0.0833333333333333,0.0029224734,0.0027339774,6.28319999999998e-05,NA,NA,NA,"o","ALIVE",241,20,1,"8",0.4120158329013,0.0941046842796706,0.0941046842796706
2,11,457,"FD",0.05,430,180,15,-5.106030109,3.1402134926,17,8.88,16.68,2.11,85,5.8,5.7,0.0833333333333333,0.0026420856,0.0025517646,3.01069999999998e-05,NA,NA,NA,"o","ALIVE",242,NA,1,"3",0.210392363210226,0.0468684392703504,0.0468684392703504
2,11,5,"FD",0.05,430,180,15,3.5706302894,-4.22321348,17,17.99,9.86,2.11,91,7.2,6.9,0.0166666666666666,0.0040715136,0.0037392894,5.53707e-05,NA,NA,NA,"o","ALIVE",143,21,1,"7",0.355457174959667,0.0695850990808404,0.0695850990808404
2,11,9,"FD",0.05,430,180,15,2.4286049015,-6.187157984,17,16.97,7.83,2.11,91,7.5,7.1,0,0.004417875,0.0039592014,7.64456e-05,NA,NA,NA,"i","ALIVE",147,NA,1,"11",0.467039847087979,0.0930429639214865,0.0930429639214865
2,11,35,"FD",0.05,430,180,15,-9.904707377,-4.881799751,17,4.58,8.38,2.11,91,7.5,7.1,0.05,0.004417875,0.0039592014,7.64456e-05,NA,NA,NA,"i","ALIVE",165,NA,1,"11",0.467039847087979,0.0930429639214865,0.0930429639214865
2,11,49,"FD",0.05,430,180,15,-9.420842276,6.9607495764,17,4.34,20.23,2.11,91,6.7,6.4,0.0166666666666666,0.0035256606,0.0032169984,5.14436999999999e-05,8,7.5,0.0833333333333333,"o","ALIVE",175,NA,1,"7",0.376232742056343,0.0703356992425814,0.0703356992425814
2,11,51,"FD",0.05,430,180,15,-10.69714255,8.8622115453,17,2.95,22.05,2.11,91,6.1,5.9,0.0166666666666668,0.0029224734,0.0027339774,3.14159999999999e-05,NA,NA,NA,"o","ALIVE",177,NA,1,"3",0.264545454505932,0.0470523421398353,0.0470523421398353
2,11,60,"FD",0.05,430,180,15,-1.767559024,2.6855588822,17,12.24,16.43,2.11,91,7.6,7.1,0.0999999999999999,0.0045364704,0.0039592014,9.62115e-05,9.9,8.3,0.266666666666667,"i","ALIVE",186,20,1,"11",0.587798437687781,0.117100305620364,0.117100305620364
2,11,62,"FD",0.05,430,180,15,-2.101949673,4.5895239275,17,11.79,18.31,2.11,91,6.4,6.1,0.05,0.0032169984,0.0029224734,4.90875000000001e-05,NA,NA,NA,"o","ALIVE",188,21,1,"7",0.390148174485662,0.070823624464925,0.070823624464925
2,11,63,"FD",0.05,430,180,15,-2.101949673,4.5895239275,17,11.79,18.31,2.11,91,6.1,6,0.0333333333333334,0.0029224734,0.00282744,1.58389e-05,NA,NA,NA,"o","ALIVE",189,22,1,"1",0.129546149038832,0.0232796375049238,0.0232796375049238
2,11,74,"FD",0.05,430,180,15,-8.443799727,8.6843179268,17,5.21,22.01,2.11,91,7.8,7.2,0.0666666666666666,0.0047783736,0.0040715136,0.00011781,9.5,8.2,0.216666666666667,"i","ALIVE",200,NA,1,"13",0.702516960047234,0.141158427964632,0.141158427964632
2,11,85,"FD",0.05,430,180,15,10.9890639,7.6460427206,17,24.67,22.16,2.11,91,6.2,6,0,0.0030190776,0.00282744,3.19396000000001e-05,NA,NA,NA,"o","ALIVE",209,NA,1,"4",0.261233556739464,0.0469440624066235,0.0469440624066235
2,11,89,"FD",0.05,430,180,15,8.2561276246,5.8795888402,17,22.05,20.23,2.11,91,6.1,5.9,0,0.0029224734,0.0027339774,3.14159999999999e-05,NA,NA,NA,"o","ALIVE",212,NA,1,"3",0.264545454505932,0.0470523421398353,0.0470523421398353
2,11,103,"FD",0.05,430,180,15,8.9289957577,-8.017408982,17,23.57,6.4,2.11,91,7,6.9,-0.0333333333333334,0.00384846,0.0037392894,1.81950999999999e-05,NA,NA,NA,"o","ALIVE",220,NA,1,"1",0.116805076405186,0.0228660254662807,0.0228660254662807
2,11,110,"FD",0.05,430,180,15,5.2316256368,1.9669314662,17,19.27,16.14,2.11,91,7.9,7.3,0.0666666666666667,0.0049016814,0.0041853966,0.0001193808,NA,NA,NA,"i","ALIVE",226,NA,1,"13",0.695068423921134,0.140846688445933,0.140846688445933
2,11,116,"FD",0.05,430,180,15,2.7502674519,-3.221262975,17,17.11,10.81,2.11,91,6.1,5.8,0,0.0029224734,0.0026420856,4.67313e-05,NA,NA,NA,"o","ALIVE",232,22,1,"7",0.405343722523037,0.0713439587064812,0.0713439587064812
2,11,117,"FD",0.05,430,180,15,-5.335936753,2.0021260905,17,8.72,15.53,2.11,91,5.4,5.1,0,0.0022902264,0.0020428254,4.12335000000001e-05,NA,7.1,NA,"o","ALIVE",233,NA,1,"7",0.446961402276667,0.0727094759678902,0.0727094759678902
2,11,119,"FD",0.05,430,180,15,-3.532548573,4.7872277172,17,10.35,18.42,2.11,91,5.5,5.1,0,0.002375835,0.0020428254,5.55016e-05,NA,NA,NA,"o","ALIVE",234,26,1,"7",0.601624236715258,0.0978692628901122,0.0978692628901122
2,11,121,"FD",0.05,430,180,15,2.2211682411,-5.208910737,17,16.70323,8.793759,2.11,91,5.5,5.2,0.0166666666666666,0.002375835,0.0021237216,4.20189e-05,NA,NA,NA,"o","ALIVE",235,NA,1,"7",0.440402141898423,0.0724996162755042,0.0724996162755042
2,11,122,"FD",0.05,430,180,15,6.3754431262,-1.51205549,17,20.62407,12.73733,2.11,91,5.4,5.2,0.0166666666666666,0.0022902264,0.0021237216,2.77508e-05,NA,NA,NA,"o","ALIVE",236,NA,1,"2",0.290857489353476,0.047881366512171,0.047881366512171
2,11,124,"FD",0.05,430,180,15,-7.873427848,5.2330607761,17,5.99,18.6,2.11,91,5.7,5.6,0.0166666666666666,0.0025517646,0.0024630144,1.47917000000001e-05,NA,NA,NA,"o","ALIVE",237,NA,1,"1",0.136346897303429,0.023487920832619,0.023487920832619
2,11,448,"FD",0.05,430,180,15,-2.768867825,-1.89185094,17,11.52,11.8,2.11,91,6.2,6,0.0333333333333334,0.0030190776,0.00282744,3.19396000000001e-05,NA,NA,NA,"o","ALIVE",238,18,1,"4",0.261233556739464,0.0469440624066235,0.0469440624066235
2,11,449,"FD",0.05,430,180,15,-2.230913618,4.9380469556,17,11.64,18.65,2.11,91,6.9,6.5,0,0.0037392894,0.003318315,7.01624000000001e-05,NA,NA,NA,"o","ALIVE",239,19,1,"9",0.499527678795811,0.0942763928033375,0.0942763928033375
2,11,451,"FD",0.05,430,180,15,7.2507866185,-5.97114065,17,21.77,8.34,2.11,91,5.8,5.6,0.0166666666666668,0.0026420856,0.0024630144,2.98452000000001e-05,NA,NA,NA,"o","ALIVE",240,NA,1,"3",0.275107014028157,0.0473915570782046,0.0473915570782046
2,11,456,"FD",0.05,430,180,15,-4.10258369,-0.437718212,17,10.1,13.17,2.11,91,6.6,6.1,0.0166666666666668,0.0034212024,0.0029224734,8.31215e-05,NA,NA,NA,"o","ALIVE",241,17,1,"11",0.660650908795719,0.119928004093939,0.119928004093939
2,11,457,"FD",0.05,430,180,15,-5.106030109,3.1402134926,17,8.88,16.68,2.11,91,6.3,5.8,0.05,0.0031172526,0.0026420856,7.91945e-05,NA,NA,NA,"o","ALIVE",242,NA,1,"11",0.686927036768732,0.120905028060003,0.120905028060003
2,11,5,"FD",0.05,430,180,15,3.5706302894,-4.22321348,17,17.99,9.86,2.11,97,7.3,7.2,NA,0.0041853966,0.0040715136,1.89804999999999e-05,8.8,NA,NA,"","ALVE",143,NA,1,"1",0.066282169873021,0.0227421911720796,0.0227421911720796
2,11,49,"FD",0.05,430,180,15,-9.420842276,6.9607495764,17,4.34,20.23,2.11,97,6.8,6.7,NA,0.0036316896,0.0035256606,1.76714999999999e-05,NA,8,NA,"","ALVE",175,NA,1,"1",0.0686034121703043,0.0229521766941415,0.0229521766941415
2,11,51,"FD",0.05,430,180,15,-10.69714255,8.8622115453,17,2.95,22.05,2.11,97,6.2,6.1,NA,0.0030190776,0.0029224734,1.61007000000001e-05,NA,NA,NA,"","ALVE",177,NA,1,"1",0.0717558038741335,0.0232301488244955,0.0232301488244955
2,11,62,"FD",0.05,430,180,15,-2.101949673,4.5895239275,17,11.79,18.31,2.11,97,6.7,6.4,NA,0.0035256606,0.0032169984,5.14436999999999e-05,6.8,NA,NA,"","ALVE",188,NA,1,"7",0.21363470579528,0.0703356992425814,0.0703356992425814
2,11,63,"FD",0.05,430,180,15,-2.101949673,4.5895239275,17,11.79,18.31,2.11,97,6.3,6.1,NA,0.0031172526,0.0029224734,3.24632e-05,7,NA,NA,"","ALVE",189,NA,1,"4",0.14467836878687,0.046838023646137,0.046838023646137
2,11,85,"FD",0.05,430,180,15,10.9890639,7.6460427206,17,24.67,22.16,2.11,97,6.2,6.2,NA,0.0030190776,0.0030190776,0,NA,NA,NA,"","ALVE",209,NA,1,NA,0,0,0
2,11,116,"FD",0.05,430,180,15,2.7502674519,-3.221262975,17,17.11,10.81,2.11,97,6.1,6.1,NA,0.0029224734,0.0029224734,0,6.6,NA,NA,"","ALVE",232,NA,1,NA,0,0,0
2,11,119,"FD",0.05,430,180,15,-3.532548573,4.7872277172,17,10.35,18.42,2.11,97,5.5,5.5,NA,0.002375835,0.002375835,0,6,NA,NA,"","ALVE",234,NA,1,NA,0,0,0
2,11,121,"FD",0.05,430,180,15,2.2211682411,-5.208910737,17,16.70323,8.793759,2.11,97,5.6,5.5,NA,0.0024630144,0.002375835,1.45298999999999e-05,9.1,NA,NA,"","ALVE",235,NA,1,"1",0.0754095114094726,0.0235427825377455,0.0235427825377455
2,11,122,"FD",0.05,430,180,15,6.3754431262,-1.51205549,17,20.62407,12.73733,2.11,97,5.5,5.4,NA,0.002375835,0.0022902264,1.42681e-05,NA,NA,NA,"","ALVE",236,NA,1,"1",0.0760768896979531,0.0235988529355147,0.0235988529355147
2,11,124,"FD",0.05,430,180,15,-7.873427848,5.2330607761,17,5.99,18.6,2.11,97,5.8,5.7,NA,0.0026420856,0.0025517646,1.50534999999999e-05,NA,NA,NA,"","ALVE",237,NA,1,"1",0.0741277846096494,0.0234342196351752,0.0234342196351752
2,11,448,"FD",0.05,430,180,15,-2.768867825,-1.89185094,17,11.52,11.8,2.11,97,6.4,6.2,NA,0.0032169984,0.0030190776,3.29868e-05,8,NA,NA,"","ALVE",238,NA,1,"4",0.143536965400718,0.0467341406144769,0.0467341406144769
2,11,451,"FD",0.05,430,180,15,7.2507866185,-5.97114065,17,21.77,8.34,2.11,97,5.9,5.8,NA,0.0027339774,0.0026420856,1.53153000000001e-05,NA,NA,NA,"","ALVE",240,NA,1,"1",0.0735118938672282,0.0233816335256537,0.0233816335256537
2,11,456,"FD",0.05,430,180,15,-4.10258369,-0.437718212,17,10.1,13.17,2.11,97,6.7,6.6,NA,0.0035256606,0.0034212024,1.74097000000001e-05,6.9,NA,NA,"","ALVE",241,NA,1,"1",0.0690989036174114,0.0229964031573795,0.0229964031573795
2,11,457,"FD",0.05,430,180,15,-5.106030109,3.1402134926,17,8.88,16.68,2.11,97,6.6,6.3,NA,0.0034212024,0.0031172526,5.06583e-05,9.4,NA,NA,"","ALVE",242,NA,1,"7",0.215303806347851,0.0704949717215424,0.0704949717215424
2,6,7,"FD",0.05,430,180,10,-3.31999466,-3.380002755,23,11.37,10.5,2.6,76,6,5.9,0.133333333333333,0.00282744,0.0027339774,3.11541999999999e-05,NA,NA,NA,"o","ALIVE",78,13,1,"3",0.115487294630244,0.04666023928867,0.04666023928867
2,6,41,"FD",0.05,430,180,10,-9.359991614,-8.040006703,23,5.33,5.84,2.6,76,6.9,6.5,0.0999999999999999,0.0037392894,0.003318315,0.0001403248,NA,NA,NA,"i","ALIVE",93,NA,1,"13",0.449485256839876,0.188552785606675,0.188552785606675
2,6,47,"FD",0.05,430,180,10,-11.03999483,-3.120007801,23,3.65,10.76,2.6,76,5.6,5.4,0,0.0024630144,0.0022902264,5.75959999999997e-05,NA,NA,NA,"i","ALIVE",98,NA,1,"8",0.244012657956257,0.0952614246938202,0.0952614246938202
2,6,51,"FD",0.05,430,180,10,-9.419996484,-0.590006742,23,5.27,13.29,2.6,76,7.8,7.1,0.0666666666666667,0.0047783736,0.0039592014,0.0002730574,NA,NA,NA,"i","ALIVE",99,NA,1,"16",0.765602528756245,0.332341819760652,0.332341819760652
2,6,52,"FD",0.05,430,180,10,-9.589996765,-0.160006853,23,5.1,13.72,2.6,76,6.3,5.9,0.133333333333333,0.0031172526,0.0027339774,0.0001277584,NA,NA,NA,"i","ALIVE",100,NA,1,"13",0.47359495613075,0.191346191368664,0.191346191368664
2,6,69,"FD",0.05,430,180,10,-6.019994503,-3.62000452,23,8.67,10.26,2.6,76,6.2,5.9,0.0666666666666667,0.0030190776,0.0027339774,9.50334e-05,NA,NA,NA,"i","ALIVE",106,NA,1,"11",0.352284772695619,0.142333334973002,0.142333334973002
2,6,112,"FD",0.05,430,180,10,-6.370003673,10.409995252,23,8.32,24.29,2.6,76,6.4,6.1,0,0.0032169984,0.0029224734,9.81750000000003e-05,NA,NA,NA,"i","ALIVE",116,NA,1,"12",0.346085318761526,0.14164724892985,0.14164724892985
2,6,152,"FD",0.05,430,180,10,8.0800041535,-3.119997866,23,22.77,10.76,2.6,76,7.7,7.2,0.0666666666666667,0.0046566366,0.0040715136,0.000195041,NA,NA,NA,"i","ALIVE",131,NA,1,"15",0.535444352722748,0.233695619630336,0.233695619630336
2,6,154,"FD",0.05,430,180,10,7.2200036078,-1.449998147,23,21.91,12.43,2.6,76,6,5.6,0.2,0.00282744,0.0024630144,0.0001214752,NA,NA,NA,"i","ALIVE",133,NA,1,"13",0.487177101998603,0.192891951616551,0.192891951616551
2,6,7,"FD",0.05,430,180,10,-3.31999466,-3.380002755,23,11.37,10.5,2.6,79,6.4,6,0.0333333333333332,0.0032169984,0.00282744,0.0001298528,NA,NA,NA,"o","ALIVE",78,13,1,"13",0.821963697758652,0.190854548800698,0.190854548800698
2,6,41,"FD",0.05,430,180,10,-9.359991614,-8.040006703,23,5.33,5.84,2.6,79,7.2,6.9,0.0666666666666667,0.0040715136,0.0037392894,0.0001107414,NA,NA,NA,"i","ALIVE",93,NA,1,"12",0.532931836447971,0.139170198161681,0.139170198161681
2,6,47,"FD",0.05,430,180,10,-11.03999483,-3.120007801,23,3.65,10.76,2.6,79,5.6,5.6,0,0.0024630144,0.0024630144,0,NA,NA,NA,"i","ALIVE",98,NA,1,NA,0,0,0
2,6,52,"FD",0.05,430,180,10,-9.589996765,-0.160006853,23,5.1,13.72,2.6,79,6.7,6.3,0,0.0035256606,0.0031172526,0.000136136,NA,NA,NA,"o","ALIVE",100,NA,1,"13",0.78310172331147,0.189443851654791,0.189443851654791
2,6,69,"FD",0.05,430,180,10,-6.019994503,-3.62000452,23,8.67,10.26,2.6,79,6.4,6.2,0.0333333333333332,0.0032169984,0.0030190776,6.59736e-05,NA,NA,NA,"i","ALIVE",106,NA,1,"9",0.39160062223202,0.0934682812289537,0.0934682812289537
2,6,112,"FD",0.05,430,180,10,-6.370003673,10.409995252,23,8.32,24.29,2.6,79,6.4,6.4,0.0999999999999999,0.0032169984,0.0032169984,0,NA,NA,NA,"o","ALIVE",116,NA,1,NA,0,0,0
2,6,154,"FD",0.05,430,180,10,7.2200036078,-1.449998147,23,21.91,12.43,2.6,79,6.6,6,0.0333333333333335,0.0034212024,0.00282744,0.0001979208,NA,NA,NA,"o","ALIVE",133,NA,1,"15",1.25283176513214,0.290899271962354,0.290899271962354
2,6,7,"FD",0.05,430,180,10,-3.31999466,-3.380002755,23,11.37,10.5,2.6,82,6.5,6.4,-0.0333333333333332,0.003318315,0.0032169984,3.37721999999998e-05,NA,NA,NA,"o","ALIVE",78,13,1,"5",0.159093893435028,0.0461745811821525,0.0461745811821525
2,6,41,"FD",0.05,430,180,10,-9.359991614,-8.040006703,23,5.33,5.84,2.6,82,7.4,7.2,0.0999999999999999,0.0043008504,0.0040715136,7.64455999999998e-05,12.5,NA,NA,"i","ALIVE",93,NA,1,"10",0.292211712304951,0.0915961354792724,0.0915961354792724
2,6,69,"FD",0.05,430,180,10,-6.019994503,-3.62000452,23,8.67,10.26,2.6,82,6.5,6.4,0.0999999999999999,0.003318315,0.0032169984,3.37721999999998e-05,10.4,NA,NA,"i","ALIVE",106,NA,1,"5",0.159093893435028,0.0461745811821525,0.0461745811821525
2,6,112,"FD",0.05,430,180,10,-6.370003673,10.409995252,23,8.32,24.29,2.6,82,6.7,6.4,0.0666666666666667,0.0035256606,0.0032169984,0.0001028874,NA,NA,NA,"o","ALIVE",116,NA,1,"12",0.484681396278809,0.140671398485163,0.140671398485163
2,6,154,"FD",0.05,430,180,10,7.2200036078,-1.449998147,23,21.91,12.43,2.6,82,6.7,6.6,0.0666666666666667,0.0035256606,0.0034212024,3.48194000000002e-05,8.8,NA,NA,"o","ALIVE",133,NA,1,"5",0.15531257087276,0.0459928063147589,0.0459928063147589
2,6,315,"FD",0.05,430,180,10,-11.18,4.7899921079,23,3.51,18.67,2.6,82,5.1,5,0,0.0020428254,0.0019635,2.64418e-05,6.3,NA,NA,"o","ALIVE",139,NA,1,"1",0.193012307218777,0.0476725905256563,0.0476725905256563
2,6,69,"FD",0.05,430,180,10,-6.019994503,-3.62000452,23,8.67,10.26,2.6,85,6.8,6.5,0.0333333333333334,0.0036316896,0.003318315,0.0001044582,11.2,10.4,0.266666666666666,"o","ALIVE",106,NA,1,"12",0.437991574002445,0.140359256449745,0.140359256449745
2,6,112,"FD",0.05,430,180,10,-6.370003673,10.409995252,23,8.32,24.29,2.6,85,6.9,6.7,-0.0166666666666668,0.0037392894,0.0035256606,7.12096000000002e-05,NA,NA,NA,"o","ALIVE",116,NA,1,"10",0.283690133390854,0.0924887712712081,0.0924887712712081
2,6,154,"FD",0.05,430,180,10,7.2200036078,-1.449998147,23,21.91,12.43,2.6,85,6.9,6.7,0,0.0037392894,0.0035256606,7.12096000000002e-05,8.9,8.8,0.0333333333333332,"o","ALIVE",133,NA,1,"10",0.283690133390854,0.0924887712712081,0.0924887712712081
2,6,315,"FD",0.05,430,180,10,-11.18,4.7899921079,23,3.51,18.67,2.6,85,5.1,5.1,0,0.0020428254,0.0020428254,0,6.1,6.3,-0.0666666666666667,"o","ALIVE",139,NA,1,NA,0,0,0
2,6,7,"FD",0.05,430,180,10,-3.31999466,-3.380002755,23,11.37,10.5,2.6,91,6.4,6.4,0.0166666666666666,0.0032169984,0.0032169984,0,NA,NA,NA,"o","ALIVE",78,NA,1,NA,0,0,0
2,6,69,"FD",0.05,430,180,10,-6.019994503,-3.62000452,23,8.67,10.26,2.6,91,7,6.8,0.0166666666666666,0.00384846,0.0036316896,3.61284000000001e-05,NA,11.2,NA,"o","ALIVE",106,NA,1,"6",0.201760082566917,0.0461518857322585,0.0461518857322585
2,6,154,"FD",0.05,430,180,10,7.2200036078,-1.449998147,23,21.91,12.43,2.6,91,6.9,6.9,0,0.0037392894,0.0037392894,0,9.4,8.9,0.0833333333333333,"o","ALIVE",133,NA,1,NA,0,0,0
2,6,7,"FD",0.05,430,180,10,-3.31999466,-3.380002755,23,11.37,10.5,2.6,97,6.5,6.4,NA,0.003318315,0.0032169984,1.68860999999999e-05,7.4,NA,NA,"","ALVE",78,NA,1,"1",0.128439863526114,0.0230872905910762,0.0230872905910762
2,6,69,"FD",0.05,430,180,10,-6.019994503,-3.62000452,23,8.67,10.26,2.6,97,7.1,7,NA,0.0039592014,0.00384846,1.84569e-05,6.5,NA,NA,"","ALVE",106,NA,1,"1",0.118149254174148,0.0228240513419654,0.0228240513419654
2,6,112,"FD",0.05,430,180,10,-6.370003673,10.409995252,23,8.32,24.29,2.6,97,6.8,6.8,NA,0.0036316896,0.0036316896,0,NA,NA,NA,"","ALVE",116,NA,1,NA,0,0,0
3,15,73,"FD",0.05,290,45,18,6.609994644,8.8900013333,29,21.21,23.16,3.15,76,5.4,5.2,0.0333333333333332,0.0022902264,0.0021237216,5.55016e-05,NA,NA,NA,"o","ALIVE",299,NA,1,"7",0.77178865553216,0.095762733024342,0.095762733024342
3,15,79,"FD",0.05,290,45,18,5.8399983987,-2.599998918,29,20.44,11.67,3.15,76,6.4,6.4,0.0333333333333332,0.0032169984,0.0032169984,0,NA,NA,NA,"o","ALIVE",304,NA,1,NA,0,0,0
