"","X","pplot","splot","tag","spec","class","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","p98dbh","p98ht","p10dbh","p10ht","nmaxht98","nsumht98","nsumhtbig98","time","dbh","nmaxdbh","nmaxba","nsumba","nsumba5","nsumbabig","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","id","mort","dbhclq","htclq","baclq","nmaxht98clq","nsumht98clq","nsumhtbig98clq","nmaxdbhclq","nmaxbaclq","nsumbaclq","nsumba5clq","nsumbabigclq","dbhgrowthclq","bagrowthclq","htgrowthclq","dbhcl","htcl","bacl","nmaxht98cl","nsumht98cl","nsumhtbig98cl","nmaxdbhcl","nmaxbacl","nsumbacl","nsumba5cl","nsumbabigcl","dbhgrowthcl","bagrowthcl","htgrowthcl"
"35",201.1986,5,2,733,"BECO","P",2010,840,"L","E",180,"S","FSLP",5,8,FALSE,TRUE,TRUE,NA,NA,13.6,88.601637357,37.701637357,1986,13.2,30.7,0.0740231646,0.1283508534,0.1283508534,0.1136269596,11.4,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0136848096,201,TRUE,"(10.8,15.8]","(10.7,21.1]","(0.0108,0.0217]","(12.5,13.6]","(77.6,93.5]","(34.4,49.8]","(30.3,58.7]","(0.0721,0.271]","(0.121,0.141]","(0.111,0.13]","(0.099,0.12]",NA,NA,NA,"(7.34,14.7]","(10.6,13.2]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"36",202.1986,5,2,734,"BECO","P",NA,840,"L","E",180,"S","FSLP",5,8,FALSE,TRUE,TRUE,TRUE,FALSE,13.6,88.601637357,37.701637357,1986,9.5,30.7,0.0740231646,0.134947428,0.134947428,0.1273117692,11.4,NA,NA,NA,"ALIVE",NA,15.261481190625,0.007088235,202,FALSE,"(7.8,10.8]","(10.7,21.1]","(0.00608,0.0108]","(12.5,13.6]","(77.6,93.5]","(34.4,49.8]","(30.3,58.7]","(0.0721,0.271]","(0.121,0.141]","(0.13,0.147]","(0.12,0.141]",NA,NA,NA,"(7.34,14.7]","(10.6,13.2]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"37",203.1986,5,2,746,"BECO","P",NA,840,"L","E",180,"S","FSLP",5,6,FALSE,TRUE,TRUE,TRUE,FALSE,13.3,45.9,0,1986,26.9,16.1,0.0203583534,0.0329443884,0.0329443884,0,13.5,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0568323294,203,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(12.5,13.6]","[4.3,58.6]","[0,15.1]","(14.4,17.1]","(0.0163,0.023]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(22,29.4]","(13.2,15.9]","(0.0338,0.0677]","(13.2,15.9]","[0,51.5]","[0,50.2]","(14.7,22]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"38",204.1986,5,2,753,"ABBA","P",NA,840,"L","E",180,"S","FSLP",3,6,FALSE,TRUE,TRUE,TRUE,TRUE,13.357324732,43.057324732,13.357324732,1986,5.8,14,0.01539384,0.0243489708,0.0243489708,0.0243489708,4.7,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0026420856,204,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.00212,0.00353]","(12.5,13.6]","[4.3,58.6]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","[0,51.5]","[0,50.2]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"39",205.1986,5,2,756,"BECO","P",NA,840,"L","E",180,"S","FSLP",3,6,FALSE,TRUE,TRUE,TRUE,TRUE,8.6,38.3,0,1986,14,8.9,0.0062211534,0.0115972164,0.0115972164,0,10.9,NA,NA,NA,"ALIVE",NA,15.261481190625,0.01539384,205,FALSE,"(10.8,15.8]","(10.7,21.1]","(0.0108,0.0217]","[1.5,8.6]","[4.3,58.6]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(7.34,14.7]","(10.6,13.2]","(1e-05,0.0338]","(7.93,10.6]","[0,51.5]","[0,50.2]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"40",206.1986,5,2,766,"PIRU","P",NA,840,"L","E",180,"S","FSLP",5,9,FALSE,TRUE,FALSE,TRUE,TRUE,15.5,125.703274714,80.103274714,1986,7.9,30.7,0.0740231646,0.1649866218,0.1649866218,0.1621591818,7.01,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0049016814,206,FALSE,"(7.8,10.8]","(5.8,7.6]","(0.00353,0.00608]","(14.9,16]","(110,129]","(65,81.3]","(30.3,58.7]","(0.0721,0.271]","(0.157,0.177]","(0.147,0.167]","(0.141,0.162]",NA,NA,NA,"(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(50.2,100]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]",NA,NA,NA
"41",207.1986,5,2,783,"ABBA","P",NA,840,"L","E",180,"S","FSLP",4,7,FALSE,TRUE,TRUE,TRUE,TRUE,15.80133404,93.861933486,81.561933486,1986,5.9,26.9,0.0568323294,0.101862453,0.101862453,0.0992203674,4.19,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0027339774,207,FALSE,"(5.8,7.8]","(2.8,4.4]","(0.00212,0.00353]","(14.9,16]","(93.5,110]","(81.3,103]","(26.4,30.3]","(0.0547,0.0721]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"42",208.1986,5,2,786,"BECO","P",NA,840,"L","E",180,"S","FSLP",5,9,FALSE,TRUE,FALSE,FALSE,FALSE,15.5,124.003274714,64.903274714,1986,14.9,30.7,0.0740231646,0.1524516378,0.1524516378,0.1239494718,11.9,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0174366654,208,FALSE,"(10.8,15.8]","(10.7,21.1]","(0.0108,0.0217]","(14.9,16]","(110,129]","(49.8,65]","(30.3,58.7]","(0.0721,0.271]","(0.141,0.157]","(0.147,0.167]","(0.12,0.141]",NA,NA,NA,"(14.7,22]","(10.6,13.2]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(50.2,100]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.0949,0.142]",NA,NA,NA
"43",209.1986,5,2,796,"BECO","P",NA,840,"L","E",180,"S","FSLP",5,9,FALSE,TRUE,TRUE,TRUE,TRUE,15.5,118.603274714,15.5,1986,16.8,30.7,0.0740231646,0.1477211736,0.1477211736,0.1017823422,12.9,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0221671296,209,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(14.9,16]","(110,129]","(15.1,34.4]","(30.3,58.7]","(0.0721,0.271]","(0.141,0.157]","(0.147,0.167]","(0.099,0.12]",NA,NA,NA,"(14.7,22]","(10.6,13.2]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.0949,0.142]",NA,NA,NA
"44",224.1986,5,3,721,"ABBA","P",NA,840,"L","E",180,"S","FSLP",7,7,FALSE,TRUE,TRUE,TRUE,TRUE,13.7,65,41.1,1986,5.1,30.7,0.0740231646,0.1168211814,0.1168211814,0.1168211814,4.36,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0020428254,224,FALSE,"(3.93,5.8]","(2.8,4.4]","(0.000908,0.00212]","(13.6,14.9]","(58.6,77.6]","(34.4,49.8]","(30.3,58.7]","(0.0721,0.271]","(0.102,0.121]","(0.111,0.13]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"45",225.1986,5,3,754,"ABBA","P",NA,840,"L","E",180,"S","FSLP",8,9,FALSE,TRUE,TRUE,TRUE,TRUE,18.065432306,96.065432306,53.665432306,1986,5.6,29.4,0.0678868344,0.1005013548,0.1005013548,0.1005013548,5.87,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0024630144,225,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.00212,0.00353]","(16,21.1]","(93.5,110]","(49.8,65]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.088,0.111]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","(50.2,100]","(29.4,36.7]","(0.0677,0.101]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"46",226.1986,5,3,762,"ABBA","P",NA,840,"L","E",180,"S","FSLP",7,8,FALSE,TRUE,TRUE,TRUE,TRUE,12.4,72.3,31.5,1986,7,30.7,0.0740231646,0.0967856274,0.0967856274,0.0922797876,4.65,NA,NA,NA,"ALIVE",NA,15.261481190625,0.00384846,226,FALSE,"(5.8,7.8]","(4.4,5.8]","(0.00353,0.00608]","(11.3,12.5]","(58.6,77.6]","(15.1,34.4]","(30.3,58.7]","(0.0721,0.271]","(0.0686,0.102]","(0.088,0.111]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(10.6,13.2]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0949,0.142]","(0.0947,0.142]","(0.0474,0.0949]",NA,NA,NA
"47",227.1986,5,3,764,"ABBA","P",NA,840,"L","E",180,"S","FSLP",8,6,FALSE,TRUE,TRUE,TRUE,FALSE,6.9,50.5,0,1986,20.2,5.2,0.0021237216,0.004166547,0.004166547,0,9.79,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0320474616,227,FALSE,"(15.8,58.7]","(7.6,10.7]","(0.0217,0.271]","[1.5,8.6]","[4.3,58.6]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(14.7,22]","(7.93,10.6]","(1e-05,0.0338]","(5.28,7.93]","[0,51.5]","[0,50.2]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"48",228.1986,5,3,770,"PIRU","P",NA,840,"L","E",180,"S","FSLP",9,8,FALSE,TRUE,TRUE,TRUE,FALSE,11.5,95.7,0,1986,29.4,13.1,0.0134782494,0.0207196374,0.0207196374,0,15.2,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0678868344,228,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(11.3,12.5]","(93.5,110]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(29.4,36.7]","(13.2,15.9]","(0.0677,0.101]","(10.6,13.2]","(51.5,103]","[0,50.2]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"49",229.1986,5,3,788,"ABBA","P",1998,840,"L","E",180,"S","FSLP",8,6,FALSE,NA,NA,NA,NA,NA,NA,NA,1986,5.2,20.2,0.0320474616,0.034090287,0.034090287,0.0320474616,3.5,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0021237216,229,TRUE,"(3.93,5.8]","(2.8,4.4]","(0.000908,0.00212]",NA,NA,NA,"(19.2,21.3]","(0.029,0.0356]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]",NA,NA,NA,"(14.7,22]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"50",230.1986,5,3,789,"ABBA","P",2010,840,"L","E",180,"S","FSLP",6,8,FALSE,TRUE,FALSE,NA,NA,13.6,84.603274714,13.6,1986,30.7,16.8,0.0221671296,0.0711698064,0.0711698064,0,15,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0740231646,230,TRUE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(12.5,13.6]","(77.6,93.5]","[0,15.1]","(14.4,17.1]","(0.0163,0.023]","(0.0686,0.102]","(0.0577,0.088]","[0,0.0398]",NA,NA,NA,"(29.4,36.7]","(13.2,15.9]","(0.0677,0.101]","(13.2,15.9]","(51.5,103]","[0,50.2]","(14.7,22]","[0,0.0338]","(0.0474,0.0949]","(0.0473,0.0947]","[0,0.0474]",NA,NA,NA
"51",231.1986,5,3,790,"ABBA","P",NA,840,"L","E",180,"S","FSLP",8,8,FALSE,TRUE,TRUE,TRUE,TRUE,18.065432306,99.365432306,29.565432306,1986,7.8,29.4,0.0678868344,0.0897193836,0.0897193836,0.0813650838,5.79,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0047783736,231,FALSE,"(5.8,7.8]","(4.4,5.8]","(0.00353,0.00608]","(16,21.1]","(93.5,110]","(15.1,34.4]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.088,0.111]","(0.0708,0.099]",NA,NA,NA,"(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"52",232.1986,5,3,791,"SOAM","P",2010,840,"L","E",180,"S","FSLP",8,9,FALSE,TRUE,TRUE,NA,NA,18.065432306,90.865432306,18.065432306,1986,13.1,29.4,0.0678868344,0.0894861198,0.0894861198,0.0678868344,10.2,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0134782494,232,TRUE,"(10.8,15.8]","(7.6,10.7]","(0.0108,0.0217]","(16,21.1]","(77.6,93.5]","(15.1,34.4]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.088,0.111]","(0.0398,0.0708]",NA,NA,NA,"(7.34,14.7]","(7.93,10.6]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"53",254.1986,5,4,730,"ABBA","P",NA,840,"L","E",180,"S","FSLP",6,5,FALSE,TRUE,TRUE,TRUE,TRUE,17.093743891,75.595077931,32.895077931,1986,16.1,30,0.070686,0.1635312756,0.1635312756,0.1489008444,10.4,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0203583534,254,FALSE,"(15.8,58.7]","(7.6,10.7]","(0.0108,0.0217]","(16,21.1]","(58.6,77.6]","(15.1,34.4]","(26.4,30.3]","(0.0547,0.0721]","(0.157,0.177]","(0.147,0.167]","(0.141,0.162]",NA,NA,NA,"(14.7,22]","(7.93,10.6]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]",NA,NA,NA
"54",255.1986,5,4,748,"ABBA","P",NA,840,"L","E",180,"S","FSLP",9,4,FALSE,TRUE,TRUE,TRUE,TRUE,15.783424192,110.466848384,78.066848384,1986,5.7,29.2,0.0669663456,0.1038911412,0.1038911412,0.0992219382,3.29,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0025517646,255,FALSE,"(3.93,5.8]","(2.8,4.4]","(0.00212,0.00353]","(14.9,16]","(110,129]","(65,81.3]","(26.4,30.3]","(0.0547,0.0721]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"55",256.1986,5,4,749,"BEAL","P",1986,840,"L","E",180,"S","FSLP",6,3,FALSE,NA,NA,NA,NA,NA,NA,NA,1986,18.4,NA,NA,NA,NA,NA,9.45,NA,NA,NA,"DEAD",NA,15.261481190625,0.0265905024,256,TRUE,"(15.8,58.7]","(7.6,10.7]","(0.0217,0.271]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(14.7,22]","(7.93,10.6]","(1e-05,0.0338]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",257.1986,5,4,750,"PIRU","P",1986,840,"L","E",180,"S","FSLP",7,2,FALSE,NA,NA,NA,NA,NA,NA,NA,1986,12.1,NA,NA,NA,NA,NA,7.64,NA,NA,NA,"DEAD",NA,15.261481190625,0.0114990414,257,TRUE,"(10.8,15.8]","(7.6,10.7]","(0.0108,0.0217]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",258.1986,5,4,751,"BECO","P",NA,840,"L","E",180,"S","FSLP",8,3,FALSE,TRUE,TRUE,FALSE,FALSE,15.783424192,80.083424192,15.783424192,1986,17.9,29.2,0.0669663456,0.0812779044,0.0812779044,0.0669663456,14.9,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0251650014,258,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(14.9,16]","(77.6,93.5]","(15.1,34.4]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.0577,0.088]","(0.0398,0.0708]",NA,NA,NA,"(14.7,22]","(13.2,15.9]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"58",259.1986,5,4,759,"ABBA","P",NA,840,"L","E",180,"S","FSLP",6,4,FALSE,TRUE,TRUE,TRUE,FALSE,17.093743891,64.093743891,30.393743891,1986,16.5,30,0.070686,0.1056747846,0.1056747846,0.070686,10.8,NA,NA,NA,"ALIVE",NA,15.261481190625,0.021382515,259,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0108,0.0217]","(16,21.1]","(58.6,77.6]","(15.1,34.4]","(26.4,30.3]","(0.0547,0.0721]","(0.102,0.121]","(0.088,0.111]","(0.0398,0.0708]",NA,NA,NA,"(14.7,22]","(10.6,13.2]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0949,0.142]","(0.0947,0.142]","(0.0474,0.0949]",NA,NA,NA
"59",260.1986,5,4,763,"BECO","P",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,FALSE,15.783424192,82.983424192,15.783424192,1986,29.2,17.9,0.0251650014,0.0394765602,0.0394765602,0,15.3,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0669663456,260,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(14.9,16]","(77.6,93.5]","(15.1,34.4]","(17.1,19.2]","(0.023,0.029]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(22,29.4]","(13.2,15.9]","(0.0338,0.0677]","(13.2,15.9]","(51.5,103]","[0,50.2]","(14.7,22]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"60",261.1986,5,4,765,"BEAL","P",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,TRUE,15.783424192,89.966848384,31.566848384,1986,6.2,29.2,0.0669663456,0.1034238282,0.1034238282,0.0962028606,6.09,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0030190776,261,FALSE,"(5.8,7.8]","(5.8,7.6]","(0.00212,0.00353]","(14.9,16]","(77.6,93.5]","(15.1,34.4]","(26.4,30.3]","(0.0547,0.0721]","(0.102,0.121]","(0.088,0.111]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"61",262.1986,5,4,768,"ABBA","P",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,TRUE,15.783424192,92.566848384,55.466848384,1986,5.3,29.2,0.0669663456,0.1042367172,0.1042367172,0.1042367172,4.31,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0022061886,262,FALSE,"(3.93,5.8]","(2.8,4.4]","(0.00212,0.00353]","(14.9,16]","(77.6,93.5]","(49.8,65]","(26.4,30.3]","(0.0547,0.0721]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"62",263.1986,5,4,769,"ABBA","P",NA,840,"L","E",180,"S","FSLP",9,3,FALSE,TRUE,TRUE,TRUE,TRUE,15.783424192,114.266848384,56.166848384,1986,5.6,29.2,0.0669663456,0.108165288,0.108165288,0.1059590994,5.92,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0024630144,263,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.00212,0.00353]","(14.9,16]","(110,129]","(49.8,65]","(26.4,30.3]","(0.0547,0.0721]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"63",264.1986,5,4,772,"BEAL","P",NA,840,"L","E",180,"S","FSLP",6,2,FALSE,TRUE,TRUE,TRUE,TRUE,14.202745795,56.002745795,0,1986,38.5,24.2,0.0459961656,0.058465176,0.058465176,0,17.8,NA,NA,NA,"ALIVE",NA,15.261481190625,0.116415915,264,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(13.6,14.9]","[4.3,58.6]","[0,15.1]","(23.6,26.4]","(0.0437,0.0547]","[0,0.0686]","(0.0577,0.088]","[0,0.0398]",NA,NA,NA,"(36.7,44]","(15.9,18.5]","(0.101,0.135]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","[0,0.0474]",NA,NA,NA
"64",265.1986,5,4,782,"ABBA","P",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,TRUE,15.783424192,90.366848384,40.366848384,1986,7.2,29.2,0.0669663456,0.1023713922,0.1023713922,0.092131347,5.96,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0040715136,265,FALSE,"(5.8,7.8]","(5.8,7.6]","(0.00353,0.00608]","(14.9,16]","(77.6,93.5]","(34.4,49.8]","(26.4,30.3]","(0.0547,0.0721]","(0.102,0.121]","(0.088,0.111]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0474,0.0949]",NA,NA,NA
"65",298.1986,6,1,882,"ABBA","P",NA,815,"L","E",180,"S","FSLP",3,5,FALSE,TRUE,FALSE,TRUE,TRUE,13.6,50.8,13.6,1986,16.6,50.3,0.1987132686,0.264310662,0.264310662,0.264310662,14.7,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0216424824,298,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0108,0.0217]","(12.5,13.6]","[4.3,58.6]","[0,15.1]","(30.3,58.7]","(0.0721,0.271]","(0.202,0.38]","(0.192,0.379]","(0.19,0.38]",NA,NA,NA,"(14.7,22]","(13.2,15.9]","(1e-05,0.0338]","(13.2,15.9]","[0,51.5]","[0,50.2]","(44,51.4]","(0.169,0.203]","(0.237,0.285]","(0.237,0.284]","(0.237,0.285]",NA,NA,NA
"66",299.1986,6,1,889,"ACSA","P",NA,815,"L","E",180,"S","FSLP",4,5,FALSE,TRUE,FALSE,TRUE,TRUE,13.6,47,13.6,1986,50.3,16.6,0.0216424824,0.029185464,0.029185464,0,13.6,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.1987132686,299,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(12.5,13.6]","[4.3,58.6]","[0,15.1]","(14.4,17.1]","(0.0163,0.023]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(44,51.4]","(13.2,15.9]","(0.169,0.203]","(13.2,15.9]","[0,51.5]","[0,50.2]","(14.7,22]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"67",300.1986,6,1,890,"BEAL","P",NA,815,"L","E",180,"S","FSLP",5,2,FALSE,TRUE,TRUE,TRUE,TRUE,13.5,89.9,13.5,1986,9.1,29.3,0.0674258046,0.0674258046,0.0674258046,0.0674258046,9.38,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0065038974,300,FALSE,"(7.8,10.8]","(7.6,10.7]","(0.00608,0.0108]","(12.5,13.6]","(77.6,93.5]","[0,15.1]","(26.4,30.3]","(0.0547,0.0721]","[0,0.0686]","(0.0577,0.088]","(0.0398,0.0708]",NA,NA,NA,"(7.34,14.7]","(7.93,10.6]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"68",301.1986,6,1,891,"ABBA","P",NA,815,"L","E",180,"S","FSLP",4,3,FALSE,TRUE,FALSE,TRUE,TRUE,11.2,46.9,0,1986,29.3,11,0.00950334,0.0160072374,0.0160072374,0,16.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0674258046,301,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(9.6,11.3]","[4.3,58.6]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(22,29.4]","(15.9,18.5]","(0.0338,0.0677]","(10.6,13.2]","[0,51.5]","[0,50.2]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
